Year	Age	Austria	Belgium	Bulgaria	CzechRepublic	Denmark	Finland	Germany	Greece	Hungary	Norway	Poland	Scotland	Slovenia	Switzerland	Taiwan
112	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
112	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
112	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
112	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
113	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
113	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
113	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
113	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
114	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
114	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
114	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
114	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
115	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
115	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
115	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
115	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
116	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
116	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
116	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
116	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
117	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
117	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
117	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
117	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
118	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
118	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
118	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
118	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
119	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
119	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
119	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
119	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
120	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
120	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
120	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
120	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
121	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
121	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
121	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
121	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
122	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
122	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
122	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
122	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
123	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
123	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
123	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
123	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
124	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
124	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
124	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
124	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
125	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
125	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
125	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
125	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
126	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
126	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
126	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
126	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
127	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
127	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
127	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
127	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
128	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
128	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
128	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
128	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
129	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
129	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
129	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
129	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
130	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
130	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
130	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
130	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
131	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
131	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
131	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
131	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
132	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
132	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
132	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
132	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
133	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
133	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
133	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
133	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
134	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
134	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
134	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
134	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
135	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
135	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
135	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
135	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
136	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
136	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
136	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
136	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
137	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
137	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
137	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
137	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
138	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
138	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
138	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
138	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
139	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
139	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
139	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
139	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
140	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
140	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
140	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
140	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
141	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
141	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
141	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
141	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
142	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
142	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
142	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
142	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
143	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
143	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
143	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
143	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
144	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
144	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
144	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
144	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
145	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
145	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
145	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
145	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
146	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
146	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
146	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
146	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
147	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
147	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
147	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
147	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
148	1	113309.6346	140972.3956	88357.50596	132351.8878	71118.4764	66356.20412	1037063.986	132172.9446	125486.574	66406.31733	504343.1246	68212.12743	26171.20111	108695.4847	331767.659
148	2	15884.07315	21270.18219	16635.05141	23835.53263	12431.87907	12773.24743	159292.6024	21881.36564	20386.26916	9853.459893	70829.6891	10852.59558	4060.179487	15749.7583	35492.25699
148	3	11281.4068	13277.40506	9214.460806	11063.90292	6521.250002	6850.649062	136188.0302	16335.46731	11299.27205	4940.544811	37938.5609	6284.681795	2601.516026	9679.167774	18832.13288
148	4	4309.391706	6090.964577	2570.395935	3800.466094	2316.329901	2785.583974	43299.59048	6744.399423	3702.769904	2250.953239	14549.98506	2341.571474	946.9771154	4118.822187	6887.495673
