Year	Age	Australia	Austria	Belgium	CzechRepublic	Hungary	Italy	Norway	Scotland	Slovenia	Spain	Switzerland	Taiwan
135	1	529.507446	0.002012185	0.001915269	0.002780467	0.004781388	0.001865387	0.001505881	0.00293203	0.002789326	0.001927413	0.001508802	0.002824266
135	2	77.44306237	0.01649451	0.014480365	0.020431681	0.030167364	0.013340042	0.01156954	0.017507333	0.014038788	0.012201053	0.0100319	0.01496101
135	3	23.00083769	0.039534077	0.035624431	0.052061194	0.066021952	0.040514378	0.038052484	0.048212465	0.038054734	0.035761027	0.033473952	0.047206549
135	4	5.632400101	0.156866687	0.122804851	0.166558518	0.184726574	0.154247833	0.126613026	0.13196266	0.123551032	0.124037898	0.13231938	0.134156164
136	1	538.6906211	0.002073963	0.002277042	0.002629354	0.004000428	0.002056257	0.001535998	0.003034651	0.002369016	0.001748197	0.001269602	0.002851393
136	2	76.58417443	0.01208758	0.013210982	0.018795468	0.025213049	0.013410958	0.014309694	0.015664455	0.013299905	0.011945169	0.009714435	0.016566994
136	3	23.56723947	0.031910914	0.035549115	0.047361225	0.057614331	0.043307366	0.039469331	0.046143943	0.035748386	0.034526672	0.030271198	0.04805616
136	4	5.605108035	0.126235914	0.122804851	0.166558518	0.16690208	0.168595882	0.132832613	0.140503932	0.115103098	0.116223912	0.123821806	0.144174319
137	1	543.3234072	0.001968059	0.001943643	0.002448019	0.003769328	0.00172731	0.001355293	0.002550866	0.002674696	0.001776939	0.001260402	0.002760968
137	2	81.08030991	0.013850352	0.014527379	0.018501789	0.025262101	0.011827173	0.012076976	0.017046613	0.016009144	0.012189422	0.01066683	0.015496338
137	3	23.66860394	0.02916303	0.035925695	0.046818921	0.054339784	0.037378955	0.037242856	0.051553923	0.039207908	0.032639872	0.031407659	0.046887944
137	4	5.677321083	0.138998736	0.116073569	0.149455353	0.144216361	0.135159128	0.135053894	0.135806232	0.12249504	0.11647951	0.124550169	0.14214165
138	1	546.254465	0.001782726	0.002199012	0.002712466	0.004040273	0.001683992	0.001807057	0.002770768	0.002369016	0.001721146	0.001794003	0.002652459
138	2	75.60590943	0.015613124	0.014621407	0.018501789	0.023888628	0.01220539	0.013193335	0.017230901	0.018718384	0.011433399	0.010222379	0.015158236
138	3	24.87209228	0.037495324	0.038938332	0.048988138	0.053100766	0.033965303	0.036838043	0.049644518	0.034595213	0.03403293	0.032027547	0.045666628
138	4	5.653044206	0.137606428	0.13183462	0.156033493	0.14853745	0.124038759	0.135053894	0.150753459	0.124607024	0.120276961	0.128191987	0.137059977
139	1	501.399291	0.00200336	0.002241574	0.002750244	0.004056211	0.001631198	0.001370352	0.00296135	0.002636486	0.001760032	0.001508802	0.002592176
139	2	70.46265028	0.01240236	0.014903492	0.018501789	0.024967786	0.011677462	0.014411182	0.016862326	0.017486912	0.011386874	0.011047789	0.015693564
139	3	21.83710483	0.030758575	0.038561752	0.047451609	0.058764848	0.0358808	0.039064518	0.044871007	0.045742559	0.033891861	0.030891086	0.044976318
139	4	5.79826652	0.126932068	0.125760048	0.134194067	0.14853745	0.126989061	0.133721125	0.133243851	0.126719007	0.112389947	0.126006896	0.12660625
140	1	557.3357267	0.001844503	0.002142263	0.002682244	0.004127932	0.001713773	0.001430587	0.002492225	0.002330806	0.001744816	0.001582402	0.002568062
140	2	72.18125151	0.01322079	0.013493067	0.019298918	0.025114944	0.012102956	0.010960617	0.01815234	0.015516555	0.011096096	0.011746212	0.014538382
140	3	23.77084413	0.032088197	0.037808593	0.047993914	0.053897277	0.033697775	0.036028415	0.052190391	0.038054734	0.03137025	0.030064568	0.043277095
140	4	6.040491753	0.123219247	0.12773018	0.148139724	0.146106837	0.114759177	0.143050506	0.130254405	0.121439049	0.106949368	0.120665563	0.129800445
141	1	538.2530498	0.001950408	0.001964924	0.002810689	0.004369542	0.001794995	0.001671528	0.002668147	0.002292596	0.001751579	0.001573202	0.002601218
141	2	77.44306237	0.014983562	0.014433351	0.019047193	0.023998812	0.011842932	0.012685899	0.01649375	0.016255439	0.011433399	0.011365254	0.015411812
141	3	25.12762747	0.034392874	0.036829486	0.048536218	0.058346407	0.035763088	0.036838043	0.046621294	0.039592299	0.032216665	0.033577267	0.04147167
141	4	5.495269219	0.132037197	0.121819786	0.162348508	0.158573027	0.115238286	0.125724513	0.134525042	0.117215082	0.106255603	0.122365078	0.128493729
142	1	582.2935992	0.001862154	0.002163544	0.002772911	0.004558257	0.001730017	0.001400469	0.002873389	0.002674696	0.001841186	0.001637603	0.002604232
142	2	75.88285415	0.012150536	0.015232592	0.021564444	0.02560547	0.012662403	0.012685899	0.018520915	0.018225795	0.012340627	0.009333477	0.014763784
142	3	24.18879304	0.034570157	0.037959225	0.049349674	0.057791334	0.034896299	0.037040449	0.048053348	0.039207908	0.033168881	0.038123112	0.045772829
142	4	5.82747693	0.140158993	0.124118272	0.161822257	0.151778267	0.120760646	0.130167075	0.146055759	0.124607024	0.112645545	0.136446774	0.127912966
143	1	573.0551409	0.002038662	0.002241574	0.002599132	0.004330831	0.00173814	0.001325175	0.002829409	0.002292596	0.001913887	0.001472002	0.002444482
143	2	80.92194993	0.014983562	0.015373634	0.02173226	0.025627235	0.012276306	0.01339631	0.016678038	0.013546199	0.011991693	0.01212717	0.015749914
143	3	24.78806494	0.036520268	0.03803454	0.055676555	0.059789272	0.037282645	0.036433229	0.05330421	0.043820603	0.035884462	0.032647435	0.048427866
143	4	6.75970297	0.141319249	0.131177909	0.167347895	0.162449498	0.128451604	0.137719431	0.147764014	0.152062809	0.116881164	0.137903501	0.132994639
144	1	576.4951763	0.00200336	0.002284135	0.002833356	0.004040273	0.001831544	0.001671528	0.002756108	0.002560066	0.001834423	0.001564002	0.002628345
144	2	81.39889659	0.013850352	0.013540081	0.021606398	0.025899786	0.01237874	0.013700771	0.018336627	0.016009144	0.012363889	0.01212717	0.013777653
144	3	26.90929299	0.035367929	0.040294018	0.056761163	0.062304899	0.035945007	0.037445263	0.047257763	0.049586471	0.034315068	0.033990526	0.044710814
144	4	6.662371033	0.145264121	0.130357021	0.186556065	0.183646302	0.132208826	0.131499844	0.140076869	0.143614875	0.12155495	0.144944349	0.125444725
145	1	566.7919554	0.001782726	0.002149357	0.003120469	0.004526381	0.001755738	0.001731763	0.002668147	0.002674696	0.001753269	0.001481202	0.002607246
145	2	80.29464799	0.014668782	0.017160173	0.02223571	0.028401469	0.013095777	0.012178463	0.019810929	0.011822137	0.012108004	0.01066683	0.01496101
145	3	27.79267887	0.034836081	0.041348441	0.051609274	0.063455415	0.037903309	0.041290993	0.056327434	0.045742559	0.035478889	0.033267323	0.039613144
145	4	7.129455597	0.161043611	0.136924126	0.166295392	0.167982353	0.137958132	0.143050506	0.159294732	0.1404469	0.115712717	0.147615015	0.129510063
146	1	568.14557	0.001862154	0.002099702	0.002674688	0.004367001	0.001782811	0.001475763	0.00293203	0.002827535	0.001817516	0.001536402	0.002649445
146	2	84.21146009	0.014479913	0.015514677	0.020515589	0.026635575	0.012276306	0.011468053	0.018336627	0.015270261	0.01288729	0.009269984	0.014622908
146	3	29.03931618	0.036520268	0.042930075	0.053236187	0.057968336	0.0378177	0.035623602	0.050121869	0.043820603	0.034914612	0.034713728	0.042799188
146	4	7.397308845	0.138070531	0.131342087	0.155507242	0.163391195	0.137327726	0.134165381	0.147764014	0.133054958	0.119473654	0.133776108	0.125880297
147	1	579.5588763	0.001941582	0.002269948	0.002667132	0.004518412	0.001803117	0.001626351	0.002990671	0.001948707	0.001760032	0.001352402	0.002685614
147	2	84.21146009	0.014354001	0.014903492	0.02223571	0.025409259	0.012890909	0.013700771	0.018244483	0.017979501	0.012480201	0.012254156	0.015693564
147	3	28.66120009	0.038204455	0.039691491	0.054230411	0.059030351	0.036908106	0.041290993	0.053940678	0.035748386	0.033909494	0.032130862	0.04731275
147	4	8.061004674	0.139926941	0.121163075	0.159191001	0.155829289	0.137781618	0.151047118	0.149472268	0.1404469	0.119473654	0.134747259	0.126751441
148	1	573.388658	0.002012185	0.00205714	0.002689799	0.004527662	0.001679931	0.001535998	0.00290271	0.002445436	0.001775249	0.001536402	0.002851393
148	2	83.030137	0.015550168	0.015561691	0.019676506	0.026399425	0.012402379	0.011163591	0.018981634	0.016501734	0.01267793	0.011174775	0.014538382
148	3	27.30992763	0.038913587	0.037582645	0.049982362	0.058436506	0.036961612	0.039064518	0.051076572	0.043436211	0.034826444	0.029547995	0.04221508
148	4	8.117573128	0.147120532	0.126252581	0.174715412	0.16645902	0.137201644	0.151047118	0.140930996	0.147838842	0.124403038	0.124064593	0.132994639
149	1	609.2500276	0.001818027	0.002149357	0.002652021	0.004345645	0.001757091	0.001912469	0.003049311	0.002674696	0.001883454	0.001748003	0.002730827
149	2	88.34123319	0.015298343	0.015420648	0.021983985	0.0267468	0.012977584	0.010554668	0.02174595	0.015516555	0.012631405	0.009968407	0.014453857
149	3	29.00105621	0.035899778	0.039088963	0.04925929	0.057105162	0.038855707	0.036635636	0.048212465	0.043436211	0.036360571	0.03409384	0.044445311
149	4	8.352015673	0.146192327	0.126745114	0.160506629	0.156413232	0.141488408	0.129278563	0.160148859	0.141502891	0.12312505	0.150285682	0.135172499
150	1	570.7170381	0.001915106	0.002369258	0.002689799	0.004470598	0.001767921	0.001611292	0.003225233	0.002369016	0.001886836	0.001582402	0.00255902
150	2	86.1372939	0.014605825	0.014480365	0.021606398	0.026586522	0.013182452	0.013802258	0.018981634	0.013792494	0.012701192	0.011746212	0.014369331
150	3	29.98883061	0.038204455	0.039616175	0.053326571	0.061508387	0.040171943	0.039469331	0.057600371	0.046511341	0.036766144	0.03275075	0.042161979
150	4	8.005219174	0.143639762	0.147267315	0.155244116	0.16555174	0.143682222	0.141717737	0.163138304	0.160510743	0.138132284	0.13693235	0.12210534
151	1	569.1110246	0.001994535	0.002199012	0.002697355	0.00445466	0.001751677	0.00164141	0.003019991	0.003362475	0.001853021	0.001407602	0.002604232
151	2	88.52999651	0.014165132	0.014950507	0.02223571	0.029235364	0.013324283	0.012482925	0.018428771	0.013546199	0.013212962	0.011428747	0.014622908
151	3	30.02974307	0.040952339	0.040218702	0.05197081	0.062835906	0.03858818	0.039469331	0.057918605	0.038439125	0.038688212	0.038846315	0.042746087
151	4	8.284721008	0.15036925	0.154819485	0.157875372	0.167172148	0.146077766	0.158599474	0.171679577	0.1531188	0.136963838	0.144215985	0.125009153
152	1	612.0138237	0.001818027	0.002489849	0.002772911	0.004191683	0.001792287	0.001310116	0.002814749	0.002139757	0.001868238	0.001748003	0.002673558
152	2	85.95858582	0.014983562	0.015467663	0.021019039	0.028695785	0.013458235	0.015629028	0.02054808	0.014285083	0.013061757	0.011682719	0.015214586
152	3	29.62557425	0.037495324	0.042930075	0.053507339	0.06310141	0.040107736	0.040481365	0.055054498	0.047664515	0.039129053	0.040602664	0.043436397
152	4	8.255159113	0.152457712	0.134297284	0.169189774	0.162580991	0.144489142	0.145271787	0.16612775	0.129886982	0.138899077	0.149557318	0.135172499
153	1	577.6675171	0.002082788	0.00223448	0.002629354	0.004733574	0.00192901	0.001596234	0.002829409	0.002674696	0.001853021	0.001453602	0.002592176
153	2	80.29464799	0.014479913	0.016643017	0.021354673	0.029922101	0.013080018	0.01481713	0.021838094	0.016255439	0.013736362	0.013270045	0.016454293
153	3	30.27758138	0.039711359	0.04579208	0.054953483	0.066995466	0.041723603	0.046958384	0.058236839	0.03997669	0.040698447	0.039982776	0.04513562
153	4	8.359560402	0.165220534	0.161550767	0.165769141	0.185266711	0.152054019	0.152824143	0.186626804	0.165790701	0.147479856	0.14931453	0.138221502
154	1	565.2199558	0.001870979	0.002397633	0.003014691	0.004526381	0.001858618	0.001566116	0.003518436	0.001986917	0.002015467	0.001426002	0.002833308
154	2	83.3642623	0.015172431	0.018006428	0.020935131	0.027175154	0.014183152	0.015730515	0.019442354	0.019703562	0.014190949	0.012190663	0.017102322
154	3	29.58575493	0.037229399	0.047674978	0.057122699	0.066198955	0.042526186	0.043112654	0.063965052	0.042283038	0.043911949	0.037813168	0.049383679
154	4	8.026048019	0.156402584	0.156953794	0.170505402	0.190127936	0.159215435	0.164374805	0.203709349	0.156286776	0.159514612	0.151014045	0.148384848
155	1	562.4550446	0.00188863	0.002120983	0.002742688	0.004757481	0.00184102	0.001761881	0.003166592	0.002674696	0.002039	0.001435202	0.002770011
155	2	85.42688323	0.014668782	0.017160173	0.021942031	0.02879389	0.013962525	0.014512669	0.023312395	0.017733206	0.014504017	0.014730385	0.016313417
155	3	29.42754234	0.043966148	0.046771187	0.053507339	0.065667947	0.042301463	0.046148757	0.068579447	0.046895733	0.04487762	0.040396035	0.04874647
155	4	8.420412525	0.16266797	0.159908991	0.165769141	0.179865349	0.159871058	0.179923773	0.227197848	0.137278925	0.169351714	0.160482772	0.162468342
156	1	622.6798239	0.002126915	0.002355071	0.0028258	0.004797326	0.002088746	0.00164141	0.002228343	0.002139757	0.002164112	0.001564002	0.00286345
156	2	94.5936949	0.015864948	0.01814747	0.022151802	0.028058101	0.015317804	0.01593349	0.017783764	0.019457268	0.015864859	0.011365254	0.016595169
156	3	30.8720921	0.038913587	0.046620556	0.056580395	0.068676991	0.046078952	0.046958384	0.055850083	0.051508428	0.047681369	0.035023672	0.050339492
156	4	8.4434611	0.164060278	0.164013431	0.175241663	0.179595281	0.17951452	0.170150136	0.200719903	0.160510743	0.185308311	0.162425074	0.163920248
157	1	605.0454748	0.001875353	0.002472212	0.002972298	0.004692545	0.002176821	0.001740033	0.002974644	0.002610496	0.002347963	0.001549147	0.002775824
157	2	88.42016509	0.017627562	0.016109999	0.021181317	0.02726564	0.015883888	0.018133065	0.024113281	0.016683077	0.015543709	0.011224451	0.015729979
157	3	31.62537986	0.041715925	0.050643566	0.050951391	0.065216772	0.050492368	0.044457446	0.07518308	0.043068145	0.051193728	0.038292886	0.045144165
157	4	8.856241057	0.179669372	0.160942364	0.167119072	0.183802637	0.193358913	0.180580253	0.243273025	0.149946917	0.195413358	0.194723814	0.152273675
158	1	552.32477	0.002253945	0.002422626	0.002758902	0.004371687	0.002121145	0.001320025	0.004146917	0.002725665	0.002221638	0.001448315	0.002939465
158	2	103.1213492	0.018815235	0.014920056	0.021510987	0.026061328	0.01609484	0.013674115	0.030209846	0.015491429	0.016138027	0.011665862	0.015809025
158	3	32.16064722	0.044225804	0.046788608	0.051735258	0.066437406	0.049148748	0.0487472	0.085677385	0.043068145	0.051457613	0.03999257	0.048098491
158	4	8.513470251	0.176444537	0.163184347	0.165829573	0.182211272	0.189090014	0.174812334	0.303149175	0.163117929	0.185820146	0.186442729	0.159705079
159	1	651.1717243	0.002139487	0.002210115	0.003101859	0.004756716	0.00200436	0.001860036	0.003458207	0.002303379	0.002144158	0.001503314	0.002963708
159	2	92.43058295	0.015627272	0.017620311	0.021593404	0.028180918	0.014774438	0.013575027	0.024386261	0.020258022	0.016298036	0.012863978	0.016625824
159	3	33.19053694	0.043187233	0.047620069	0.056177174	0.071319945	0.045149881	0.047772256	0.075339712	0.041934773	0.050296518	0.037093109	0.054473614
159	4	8.544232564	0.182433516	0.159981514	0.165829573	0.178763315	0.187165308	0.192559779	0.268395885	0.143867987	0.190845162	0.176978631	0.171202723
160	1	558.3047585	0.002157096	0.002011771	0.00304851	0.004780781	0.0020709	0.001845035	0.00351682	0.002572107	0.002100366	0.001649979	0.00273946
160	2	88.23785547	0.015689781	0.016384601	0.023159338	0.027217468	0.014274404	0.012881412	0.025114209	0.015729759	0.01452651	0.01179198	0.016151553
160	3	32.43513354	0.039292593	0.044369811	0.048251403	0.067396477	0.044808644	0.043677491	0.075026449	0.054024077	0.04836136	0.036793165	0.047943
160	4	8.5829995	0.174601774	0.162703922	0.17047177	0.189902868	0.175370316	0.168157042	0.254578312	0.148933762	0.178335333	0.155447808	0.14372055
161	1	593.4833026	0.002227532	0.00242971	0.003033268	0.004652437	0.001989422	0.001605031	0.003179792	0.002341769	0.001992568	0.001310817	0.002839462
161	2	95.95372176	0.017627562	0.016613436	0.020357141	0.030059646	0.014977576	0.012881412	0.024386261	0.015491429	0.014789382	0.011350569	0.015150315
161	3	29.45981767	0.04543747	0.045579209	0.053215897	0.068878676	0.044915281	0.044457446	0.059363307	0.057046403	0.047358596	0.034093666	0.050379023
161	4	8.521140044	0.183585243	0.164945905	0.182077261	0.193350826	0.17068193	0.182354998	0.209775879	0.181354717	0.167090544	0.171773377	0.158583358
162	1	645.2951411	0.002218727	0.002110943	0.003018025	0.004893081	0.001945967	0.001770034	0.003546127	0.002610496	0.00206331	0.001622479	0.003084923
162	2	90.476448	0.018065126	0.017666078	0.022788459	0.028758988	0.014180648	0.015061344	0.019381618	0.013584792	0.014869386	0.012548684	0.01733723
162	3	34.8652888	0.048726277	0.044898922	0.062361018	0.070186499	0.043433034	0.043677491	0.05748373	0.046090471	0.046760457	0.035693369	0.057738921
162	4	8.725521632	0.191416984	0.170871146	0.186719457	0.215099478	0.159775263	0.180136567	0.182978162	0.174262633	0.169690902	0.164911906	0.188168759
163	1	576.5445782	0.002104269	0.002528882	0.003239042	0.004975562	0.002009791	0.001710033	0.003648701	0.003147952	0.002103734	0.001558314	0.003154621
163	2	95.31260558	0.016752435	0.016476135	0.024972525	0.032433443	0.014079078	0.014565905	0.021747449	0.018828044	0.014149347	0.013620683	0.01733723
163	3	32.85576207	0.044831637	0.050341216	0.063754561	0.07762038	0.043934225	0.047772256	0.060929621	0.047979425	0.046866011	0.03649322	0.058568206
163	4	8.521140044	0.196023891	0.187365737	0.214572636	0.22363286	0.162686998	0.185017115	0.182140733	0.201617813	0.174294237	0.165148508	0.173025521
164	1	604.7738337	0.0021659	0.002394291	0.003322876	0.005481064	0.001994854	0.001755034	0.003253059	0.002764055	0.002031308	0.001576647	0.00322735
164	2	85.08023838	0.017064981	0.017986448	0.027939558	0.033492671	0.013891565	0.014367729	0.019927579	0.016444748	0.014320785	0.012233391	0.015650934
164	3	30.60657568	0.046822231	0.053591475	0.069851308	0.078491686	0.043038479	0.049722144	0.059206676	0.048735006	0.045317884	0.039592644	0.05167478
164	4	8.881188215	0.203164597	0.188166445	0.212767338	0.23212058	0.165302624	0.176143392	0.176697447	0.205670433	0.162873748	0.167041328	0.163070243
165	1	588.2978806	0.002262749	0.002968071	0.003421953	0.005286132	0.00197041	0.001800034	0.002813456	0.002956003	0.001963935	0.001796644	0.002975829
165	2	96.1693481	0.018690217	0.020137499	0.02888736	0.033383549	0.014876007	0.016745836	0.016742806	0.018828044	0.014469364	0.0137468	0.014465257
165	3	28.46679011	0.050284134	0.058580244	0.067586802	0.087101009	0.044893953	0.040947648	0.045736374	0.052135123	0.044649375	0.0392927	0.048979606
165	4	8.999491388	0.202243216	0.216511518	0.225920228	0.231808809	0.167868898	0.178361823	0.145712587	0.217828291	0.162908888	0.193777404	0.159564864
166	1	573.3375436	0.002280358	0.002748476	0.003330497	0.005366346	0.001818318	0.001695032	0.003721968	0.002764055	0.001925195	0.001723311	0.002890979
166	2	91.05395724	0.018440181	0.019313692	0.029505492	0.034828724	0.014235339	0.016448573	0.025114209	0.01453811	0.014252209	0.012674802	0.015809025
166	3	32.43513354	0.046476041	0.063191076	0.076644827	0.083090352	0.044019534	0.049137177	0.067508141	0.059313147	0.042327185	0.03509348	0.048150321
166	4	8.385164405	0.198327345	0.216991943	0.245004813	0.228891307	0.16964555	0.184129742	0.213544308	0.177302097	0.155318655	0.186206126	0.153675827
167	1	617.7283994	0.002227532	0.002337622	0.003200936	0.005101638	0.001754494	0.001515029	0.002945337	0.002648886	0.001926879	0.001439148	0.002757642
167	2	85.7622443	0.019940399	0.018123749	0.026208789	0.031793856	0.013555605	0.014367729	0.018107709	0.020734682	0.013086431	0.012296449	0.015729979
167	3	31.40757421	0.046649136	0.056161447	0.070635176	0.078207813	0.041087031	0.041337625	0.060616358	0.06044652	0.041729045	0.037093109	0.047683849
167	4	8.475327463	0.190725948	0.199216219	0.233141422	0.216160388	0.157455746	0.180136567	0.179628447	0.165144239	0.147939262	0.177215233	0.152694321
168	1	593.7128477	0.002025029	0.002514714	0.003269527	0.005061531	0.001754494	0.001635031	0.003150485	0.002956003	0.001958882	0.001310817	0.002851584
168	2	91.83553627	0.014939672	0.017849146	0.025796701	0.029818783	0.012547724	0.016349485	0.018562677	0.018828044	0.013692179	0.013431506	0.01409638
168	3	31.5378961	0.037561642	0.052986776	0.062883597	0.070796816	0.039860712	0.045627379	0.05638731	0.046468262	0.03831613	0.035293443	0.047113716
168	4	8.400058125	0.16884314	0.182081062	0.210962039	0.212977658	0.141860693	0.17525602	0.156599159	0.164131084	0.143687326	0.156157615	0.146244423
169	1	636.7737336	0.002077856	0.002408459	0.002797008	0.00455618	0.001744988	0.001605031	0.002696229	0.002380158	0.001881402	0.001439148	0.002842493
169	2	92.03303205	0.016814944	0.017437243	0.024354393	0.029240713	0.013157141	0.0129805	0.017561748	0.016921407	0.013120719	0.011476686	0.01588807
169	3	28.53804616	0.042581401	0.048678293	0.05748362	0.072889333	0.040479204	0.03899776	0.048085845	0.051001751	0.040145734	0.036593202	0.046750904
169	4	8.182063537	0.175062465	0.173433413	0.194972251	0.198655375	0.147782865	0.161945436	0.152412016	0.165144239	0.143581906	0.149532747	0.144141195
170	1	610.4428319	0.001866548	0.002217199	0.002789387	0.004909124	0.001958189	0.001665032	0.002886723	0.002917614	0.001869612	0.001439148	0.002618245
170	2	97.04163244	0.014127054	0.014508152	0.022664833	0.028951678	0.012500846	0.013773202	0.019290625	0.017398066	0.01296071	0.010593864	0.015545541
170	3	32.29730719	0.040590807	0.047166545	0.055306211	0.064257701	0.038410456	0.043677491	0.058736781	0.047979425	0.039301302	0.036293257	0.043848409
170	4	8.598604953	0.162163125	0.149892589	0.181303562	0.176906722	0.141268476	0.151740655	0.16832316	0.145894297	0.138521751	0.151898771	0.137270652
171	1	636.2540176	0.001954593	0.002266785	0.002819872	0.00450003	0.001811528	0.001440028	0.004015037	0.002341769	0.001829188	0.001393316	0.002790976
171	2	88.23785547	0.016064835	0.015331959	0.022335163	0.030204163	0.012719611	0.013971378	0.021474469	0.017159737	0.011852078	0.010593864	0.014491606
171	3	32.34311898	0.03799438	0.042404538	0.055828789	0.062165185	0.037130818	0.042897536	0.049182265	0.039668028	0.040321658	0.034593573	0.045817959
171	4	8.445058436	0.147421023	0.151814289	0.180271962	0.17611104	0.139639879	0.162389122	0.151993302	0.151973226	0.137818951	0.146693517	0.130680539
172	1	590.4975618	0.00208666	0.002146362	0.002736038	0.004435858	0.001780295	0.001350026	0.00338494	0.002380158	0.001834241	0.001585813	0.002700065
172	2	82.61652491	0.014627126	0.015240425	0.019574174	0.024230772	0.012508659	0.013674115	0.018016715	0.015491429	0.012732126	0.012044215	0.015519192
172	3	30.60657568	0.037042357	0.041421902	0.050080427	0.060247044	0.037141482	0.041337625	0.054820996	0.047601634	0.037014297	0.031394168	0.045351487
172	4	8.260668514	0.150876203	0.134358849	0.166603273	0.153831933	0.135247601	0.147303794	0.146131301	0.137789058	0.134445514	0.128475129	0.128857742
173	1	584.0630033	0.00192818	0.00231637	0.002857978	0.004058851	0.001768073	0.001470028	0.002974644	0.002456938	0.001758446	0.001411649	0.002745521
173	2	99.75608369	0.012876872	0.013913181	0.020521976	0.025194222	0.011907056	0.013475939	0.017379761	0.019066374	0.011234901	0.010467747	0.014596999
173	3	30.85507291	0.031676408	0.040817202	0.051561066	0.060857362	0.036085781	0.039192749	0.045736374	0.044201517	0.035958756	0.030394353	0.04022029
173	4	8.55195791	0.134521683	0.124109783	0.159382078	0.150118748	0.135617737	0.152628027	0.133569871	0.138802213	0.129139379	0.121613658	0.127034945
174	1	608.8740534	0.001796112	0.001997604	0.002720795	0.004302187	0.0016703	0.001785034	0.003003951	0.002533717	0.001792132	0.00130165	0.002615214
174	2	87.51607342	0.013439454	0.015331959	0.019244504	0.02448499	0.011446087	0.013971378	0.019108638	0.012869802	0.011783503	0.011539745	0.01507127
174	3	29.61285569	0.037128904	0.036811069	0.05121268	0.055210925	0.035158044	0.037047872	0.050591948	0.038912447	0.034850438	0.031794093	0.043433767
174	4	7.740151758	0.133600302	0.120426525	0.154997782	0.161031748	0.123946123	0.134880582	0.145712587	0.122591736	0.116313291	0.136519612	0.129839248
175	1	590.0892745	0.00183133	0.001983436	0.002575991	0.004034786	0.001709681	0.001785034	0.00295999	0.00226499	0.001862875	0.001347483	0.002469756
175	2	85.24972092	0.012751854	0.014645453	0.019821427	0.023941737	0.011930495	0.011791447	0.016560819	0.012869802	0.01154349	0.011855038	0.014017335
175	3	27.2099032	0.033061169	0.041573076	0.047206246	0.053882306	0.034614198	0.037437849	0.043543534	0.043823727	0.035413393	0.028194762	0.039909308
175	4	7.566772359	0.131296849	0.131156016	0.152160884	0.140835787	0.122564283	0.134880582	0.126451728	0.139815368	0.122603346	0.135099998	0.125071932
176	1	613.9695076	0.00192818	0.001919683	0.002621719	0.004171151	0.001720544	0.001410027	0.002857417	0.001957872	0.001856137	0.001457481	0.002669761
176	2	86.28096755	0.015002181	0.014828522	0.01903846	0.023026459	0.011328892	0.011692359	0.018471683	0.019066374	0.011497773	0.010593864	0.014860483
176	3	28.04661609	0.032109146	0.035223734	0.048338499	0.052748859	0.034262297	0.040752659	0.042133851	0.038912447	0.03411156	0.030294372	0.04224167
176	4	7.360673501	0.117245782	0.126511908	0.152934583	0.144283744	0.12039282	0.129112663	0.128545299	0.112460187	0.122392506	0.113332572	0.126333869
177	1	576.8749183	0.001901766	0.002280952	0.00262934	0.004339601	0.001738198	0.001320025	0.002710882	0.002073041	0.001741602	0.001475815	0.002651579
177	2	85.59071981	0.012189272	0.013409743	0.020769229	0.025001532	0.012250829	0.012485061	0.017925722	0.012393143	0.012377821	0.008954338	0.014702393
177	3	27.24241204	0.034186287	0.039683391	0.047903017	0.060421421	0.035744544	0.035487961	0.050905211	0.04533489	0.034357852	0.031194205	0.042397161
177	4	7.037548697	0.130375467	0.126351766	0.155771481	0.156749435	0.125476018	0.128668977	0.150318444	0.126644355	0.121970826	0.141724866	0.125773008
178	1	598.2815353	0.001989811	0.002096776	0.002636961	0.004205619	0.001693385	0.001755034	0.002681576	0.0022266	0.001719706	0.00132915	0.00258188
178	2	84.40899389	0.013376945	0.014599686	0.019574174	0.027857563	0.012461781	0.012782324	0.017834728	0.016444748	0.011737786	0.011665862	0.015545541
178	3	29.01004946	0.03513831	0.041270727	0.051561066	0.058787521	0.035168707	0.033538073	0.045736374	0.043445936	0.034093967	0.03159413	0.044314881
178	4	6.959871559	0.129914776	0.125390916	0.148808186	0.160502688	0.126882533	0.146416422	0.136082157	0.1256312	0.11726207	0.119957441	0.121145907
179	1	574.1190198	0.001840135	0.00204719	0.003025646	0.004459923	0.00172326	0.001485028	0.00287207	0.002418548	0.001797185	0.001512481	0.002697035
179	2	79.84208937	0.014314581	0.012723238	0.021510987	0.023749047	0.012157073	0.011296008	0.016924793	0.018828044	0.011280618	0.010530805	0.014070032
179	3	27.53852522	0.03479212	0.035979608	0.04494174	0.054492623	0.034976762	0.038022816	0.05309805	0.037779075	0.034199521	0.032294	0.044625863
179	4	6.939446404	0.134752029	0.121387375	0.153450383	0.146140336	0.119775927	0.132662152	0.129801442	0.118539116	0.110655757	0.12185026	0.123529565
180	1	602.4594057	0.001972202	0.001841762	0.002492157	0.004532116	0.001788443	0.001260024	0.00287207	0.00218821	0.001805607	0.001255817	0.002493999
180	2	87.33746919	0.014002035	0.013592812	0.018461537	0.025049705	0.01171173	0.012286886	0.015377904	0.013823121	0.01139491	0.010152453	0.014149077
180	3	28.01216078	0.032801526	0.036130783	0.043112715	0.053097612	0.034816807	0.033148096	0.044326691	0.039668028	0.03208844	0.032493963	0.04410756
