Year	Age	Australia	Canada	EnglandandWales	France	Italy	Netherlands	NewZealand	Portugal	Spain	USA
164	2	42795.3599	70386.28185	113524.1825	133396.594	127991.3343	36383.07216	8205.518622	22467.24198	87495.20574	585422.051
164	3	22801.89888	36127.02697	67108.45796	75978.71996	93776.5486	19476.18649	4312.025192	14981.1893	56842.90099	295356.3896
164	4	9458.465449	15522.07494	27852.9342	41096.62781	40525.67253	7199.623806	1632.935962	6331.006804	28457.62475	115992.5008
165	1	314816.8785	475464.5912	722999.0005	775254.3113	736394.8135	215433.3662	61843.2842	127743.4999	593706.1206	4107186.196
165	2	42795.3599	70386.28185	113524.1825	133396.594	127991.3343	36383.07216	8205.518622	22467.24198	87495.20574	585422.051
165	3	22801.89888	36127.02697	67108.45796	75978.71996	93776.5486	19476.18649	4312.025192	14981.1893	56842.90099	295356.3896
165	4	9458.465449	15522.07494	27852.9342	41096.62781	40525.67253	7199.623806	1632.935962	6331.006804	28457.62475	115992.5008
166	1	314816.8785	475464.5912	722999.0005	775254.3113	736394.8135	215433.3662	61843.2842	127743.4999	593706.1206	4107186.196
166	2	42795.3599	70386.28185	113524.1825	133396.594	127991.3343	36383.07216	8205.518622	22467.24198	87495.20574	585422.051
166	3	22801.89888	36127.02697	67108.45796	75978.71996	93776.5486	19476.18649	4312.025192	14981.1893	56842.90099	295356.3896
166	4	9458.465449	15522.07494	27852.9342	41096.62781	40525.67253	7199.623806	1632.935962	6331.006804	28457.62475	115992.5008
167	1	314816.8785	475464.5912	722999.0005	775254.3113	736394.8135	215433.3662	61843.2842	127743.4999	593706.1206	4107186.196
167	2	42795.3599	70386.28185	113524.1825	133396.594	127991.3343	36383.07216	8205.518622	22467.24198	87495.20574	585422.051
167	3	22801.89888	36127.02697	67108.45796	75978.71996	93776.5486	19476.18649	4312.025192	14981.1893	56842.90099	295356.3896
167	4	9458.465449	15522.07494	27852.9342	41096.62781	40525.67253	7199.623806	1632.935962	6331.006804	28457.62475	115992.5008
168	1	314816.8785	475464.5912	722999.0005	775254.3113	736394.8135	215433.3662	61843.2842	127743.4999	593706.1206	4107186.196
168	2	42795.3599	70386.28185	113524.1825	133396.594	127991.3343	36383.07216	8205.518622	22467.24198	87495.20574	585422.051
168	3	22801.89888	36127.02697	67108.45796	75978.71996	93776.5486	19476.18649	4312.025192	14981.1893	56842.90099	295356.3896
168	4	9458.465449	15522.07494	27852.9342	41096.62781	40525.67253	7199.623806	1632.935962	6331.006804	28457.62475	115992.5008
169	1	314816.8785	475464.5912	722999.0005	775254.3113	736394.8135	215433.3662	61843.2842	127743.4999	593706.1206	4107186.196
169	2	42795.3599	70386.28185	113524.1825	133396.594	127991.3343	36383.07216	8205.518622	22467.24198	87495.20574	585422.051
169	3	22801.89888	36127.02697	67108.45796	75978.71996	93776.5486	19476.18649	4312.025192	14981.1893	56842.90099	295356.3896
169	4	9458.465449	15522.07494	27852.9342	41096.62781	40525.67253	7199.623806	1632.935962	6331.006804	28457.62475	115992.5008
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
