Year	Age	Australia	Canada	EnglandandWales	France	Italy	Netherlands	NewZealand	Portugal	Spain	USA
163	4	8.521140044	0.152685772	0.180986318	0.147360023	0.162686998	0.22417838	9.004816816	0.198230714	0.174294237	0.167165979
164	1	604.7738337	0.002247737	0.00231259	0.002502405	0.001994854	0.001963484	534.4402235	0.002919914	0.002031308	0.003360208
164	2	85.08023838	0.015112586	0.016701287	0.013621037	0.013891565	0.016353759	85.85772264	0.016468421	0.014320785	0.018740326
164	3	30.60657568	0.041140425	0.050634452	0.038931954	0.043038479	0.051858201	28.22356172	0.050930536	0.045317884	0.046492984
164	4	8.881188215	0.152041529	0.184432992	0.154538227	0.165302624	0.229456433	7.67906213	0.199020478	0.162873748	0.161062137
165	1	588.2978806	0.002171789	0.002051178	0.002671381	0.00197041	0.002112022	491.1779932	0.002340628	0.001963935	0.00340939
165	2	96.1693481	0.014749636	0.015221426	0.014812972	0.014876007	0.018140304	87.4635474	0.015177653	0.014469364	0.018361112
165	3	28.46679011	0.040186754	0.045120989	0.042169702	0.044893953	0.053655268	29.66929717	0.052599295	0.044649375	0.045849694
165	4	8.999491388	0.143022116	0.163681139	0.167799656	0.167868898	0.245012802	8.170918989	0.192070556	0.162908888	0.153613379
166	1	573.3375436	0.00219214	0.002280778	0.002572059	0.001818318	0.002079529	479.65947	0.002348456	0.001925195	0.003422294
166	2	91.05395724	0.014917883	0.017784757	0.014782986	0.014235339	0.017645569	83.72460784	0.01415394	0.014252209	0.01859684
166	3	32.43513354	0.040550961	0.055000519	0.041959117	0.044019534	0.05735209	27.87549117	0.047526267	0.042327185	0.04587678
166	4	8.385164405	0.149142432	0.199763514	0.172909564	0.16964555	0.259596897	7.655397495	0.164902682	0.155318655	0.1550014
167	1	617.7283994	0.002207818	0.002275245	0.002391473	0.001754494	0.001991335	598.8926535	0.002739865	0.001926879	0.003362643
167	2	85.7622443	0.014098814	0.017520496	0.01399586	0.013555605	0.017453172	73.97430967	0.013708848	0.013086431	0.018291077
167	3	31.40757421	0.03840994	0.053555097	0.037826381	0.041087031	0.05000979	25.44212872	0.046057759	0.041729045	0.04548742
167	4	8.475327463	0.140767263	0.197322119	0.158017831	0.157455746	0.233206629	7.174825138	0.160006146	0.147939262	0.153285772
168	1	593.7128477	0.002103142	0.002250349	0.00231021	0.001754494	0.001949559	486.6052172	0.002050985	0.001958882	0.003307617
168	2	91.83553627	0.014026977	0.01688627	0.014213256	0.012547724	0.015474229	75.1944149	0.015578236	0.013692179	0.017688094
168	3	31.5378961	0.038273098	0.049799982	0.037497341	0.039860712	0.047904655	26.92357027	0.043587995	0.03831613	0.044786571
168	4	8.400058125	0.142377872	0.178293603	0.148041344	0.141860693	0.207788635	8.095144327	0.151002839	0.143687326	0.155018642
169	1	636.7737336	0.002259418	0.001834027	0.002357936	0.001744988	0.001814946	548.0970621	0.002528504	0.001881402	0.003245044
169	2	92.03303205	0.01412987	0.013970592	0.01363603	0.013157141	0.014539729	80.06600058	0.014420996	0.013120719	0.017701759
169	3	28.53804616	0.038487833	0.042975209	0.036075891	0.040479204	0.04579952	28.38427262	0.044322249	0.040145734	0.044248239
169	4	8.182063537	0.141733628	0.146555475	0.145437724	0.147782865	0.193482332	8.26386409	0.163481107	0.143581906	0.151509795
170	1	610.4428319	0.002209811	0.002059477	0.002262483	0.001958189	0.001986693	513.4047829	0.002442394	0.001869612	0.003353147
170	2	97.04163244	0.014160926	0.01553854	0.013396144	0.012500846	0.014512243	90.12342266	0.014866088	0.01296071	0.018140758
170	3	32.29730719	0.038565727	0.04489747	0.035141419	0.038410456	0.044515902	28.67720548	0.046525011	0.039301302	0.044227924
170	4	8.598604953	0.1369018	0.160126756	0.139719493	0.141268476	0.166675375	7.574328132	0.159532288	0.138521751	0.148863072
171	1	636.2540176	0.002205183	0.002377597	0.002367239	0.001811528	0.001787096	517.3568959	0.002357718	0.001829188	0.003315165
171	2	88.23785547	0.014133111	0.018084253	0.012977802	0.012719611	0.013907567	84.73161276	0.01442907	0.011852078	0.017918696
171	3	32.34311898	0.038481518	0.051290107	0.034276023	0.037130818	0.038919323	27.73099611	0.043941611	0.040321658	0.044749328
171	4	8.445058436	0.134646947	0.180447775	0.133157858	0.139639879	0.165841998	7.502097249	0.155320355	0.137818951	0.149587257
172	1	590.4975618	0.002117019	0.002333337	0.002367234	0.001780295	0.001684976	476.3247472	0.002231033	0.001834241	0.003231166
172	2	82.61652491	0.013636212	0.016560348	0.012887831	0.012508659	0.014319846	75.21517223	0.014020412	0.012732126	0.017891366
172	3	30.60657568	0.037235219	0.04632799	0.034539332	0.037141482	0.039330081	24.68080597	0.04445575	0.037014297	0.043141102
172	4	8.260668514	0.131103606	0.16055759	0.130189164	0.135247601	0.151813488	6.714529818	0.145158587	0.134445514	0.145957712
173	1	584.0630033	0.002147396	0.002147997	0.002218627	0.001768073	0.001796379	497.6199221	0.002310903	0.001758446	0.003163236
173	2	99.75608369	0.014098814	0.015036444	0.012339146	0.011907056	0.013247919	87.3233925	0.014207267	0.011234901	0.017686385
173	3	30.85507291	0.03840994	0.043303036	0.031811539	0.036085781	0.038149152	26.30209568	0.0391346	0.035958756	0.043679434
173	4	8.55195791	0.130459362	0.146160543	0.120058512	0.135617737	0.1441742	6.717393332	0.143312495	0.129139379	0.145647347
174	1	608.8740534	0.00211502	0.002311207	0.002281832	0.0016703	0.001763886	534.3592514	0.002285831	0.001792132	0.003307617
174	2	87.51607342	0.013644053	0.015195	0.012249188	0.011446087	0.012615757	78.53671495	0.011750441	0.011783503	0.017542899
174	3	29.61285569	0.037081541	0.043317938	0.031219268	0.035158044	0.036814188	26.43337814	0.040383977	0.034850438	0.042995515
174	4	7.740151758	0.132069972	0.135641005	0.118087548	0.123946123	0.149174461	7.477089453	0.131890555	0.116313291	0.143173049
175	1	590.0892745	0.002179771	0.00188382	0.002188959	0.001709681	0.001652483	486.336821	0.00211361	0.001862875	0.003284
175	2	85.24972092	0.013174968	0.012658096	0.011791905	0.011930495	0.012285933	80.75839981	0.012106515	0.01154349	0.017042406
175	3	27.2099032	0.035919451	0.035524583	0.031048167	0.034614198	0.036249396	26.4849281	0.040450727	0.035413393	0.041363588
175	4	7.566772359	0.128526631	0.121064444	0.112588313	0.122564283	0.155146995	7.270945731	0.128573547	0.122603346	0.136017414
176	1	613.9695076	0.002138051	0.002254498	0.002257324	0.001720544	0.001573572	592.9045115	0.002630271	0.001856137	0.003127932
176	2	86.28096755	0.013060468	0.015503305	0.012106756	0.011328892	0.013742655	68.26733019	0.013842376	0.011497773	0.016755433
176	3	28.04661609	0.03558893	0.041589393	0.030363765	0.034262297	0.038919323	23.41809987	0.040584228	0.03411156	0.04082187
176	4	7.360673501	0.124661169	0.139446709	0.112782976	0.12039282	0.138618354	6.78493068	0.126994019	0.122392506	0.132275793
177	1	576.8749183	0.002160738	0.002146614	0.002268933	0.001738198	0.001759245	486.336821	0.002270174	0.001741602	0.003189045
177	2	85.59071981	0.013264896	0.014613626	0.012451592	0.012250829	0.013055522	80.85425843	0.012952191	0.012377821	0.016507749
177	3	27.24241204	0.036159447	0.040039662	0.032245871	0.035744544	0.037276291	25.86339117	0.041118231	0.034357852	0.040835412
177	4	7.037548697	0.117896609	0.131583982	0.11794155	0.125476018	0.15028563	6.92533608	0.122887247	0.121970826	0.133862102
178	1	598.2815353	0.002177925	0.001726143	0.002195409	0.001693385	0.001861364	459.3041897	0.002207549	0.001719706	0.003225322
178	2	84.40899389	0.012862523	0.012605244	0.01254155	0.012461781	0.014099964	68.9527929	0.013085718	0.011737786	0.01696383
178	3	29.01004946	0.035005782	0.034719916	0.032338002	0.035168707	0.039432771	22.95351508	0.039449471	0.034093967	0.040832027
178	4	6.959871559	0.117574487	0.110365392	0.112344984	0.126882533	0.149868942	6.325801342	0.112304413	0.11726207	0.130930878
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
