Year	Age	Bulgaria	Canada	Denmark	EnglandandWales	Finland	France	Germany	Greece	Netherlands	NewZealand	Poland	Portugal	USA
85	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
85	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
85	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
86	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
86	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
86	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
86	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
87	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
87	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
87	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
87	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
88	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
88	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
88	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
88	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
89	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
89	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
89	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
89	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
90	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
90	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
90	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
90	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
91	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
91	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
91	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
91	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
92	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
92	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
92	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
92	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
93	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
93	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
93	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
93	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
94	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
94	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
94	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
94	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
95	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
95	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
95	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
95	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
96	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
96	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
96	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
96	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
97	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
97	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
97	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
97	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
98	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
98	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
98	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
98	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
99	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
99	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
99	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
99	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
100	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
100	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
100	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
100	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
101	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
101	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
101	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
101	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
102	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
102	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
102	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
102	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
103	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
103	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
103	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
103	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
104	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
104	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
104	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
104	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
105	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
105	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
105	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
105	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
106	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
106	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
106	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
106	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
107	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
107	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
107	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
107	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
108	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
108	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
108	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
108	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
109	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
109	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
109	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
109	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
110	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
110	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
110	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
110	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
111	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
111	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
111	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
111	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
112	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
112	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
112	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
112	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
113	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
113	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
113	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
113	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
114	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
114	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
114	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
114	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
115	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
115	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
115	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
115	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
116	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
116	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
116	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
116	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
117	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
117	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
117	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
117	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
118	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
118	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
118	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
118	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
119	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
119	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
119	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
119	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
120	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
120	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
120	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
120	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
121	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
121	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
121	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
121	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
122	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
122	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
122	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
122	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
123	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
123	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
123	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
123	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
124	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
124	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
124	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
124	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
125	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
125	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
125	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
125	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
126	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
126	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
126	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
126	4	2570.395935	15104.8957	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	7060.487892	1605.046987	14549.98506	6122.23308	114587.2807
127	1	88357.50596	471345.9343	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	214573.5612	60776.02178	504343.1246	128314.3933	4101991.971
127	2	16635.05141	67841.99637	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	35556.16665	7932.787436	70829.6891	21965.93375	568680.5374
127	3	9214.460806	34840.05651	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	18946.56578	4180.755385	37938.5609	14834.1347	282444.0796
